"","matchId","type","duration","nGroups","maxPlace","nPlayers","nWinners"
"19800","69defcf4423cf1","squad-fpp",1395,28,28,96,4
"19801","69e024a9774757","squad-fpp",1380,27,27,95,4
"19802","69e15663685ac0","duo-fpp",1390,47,47,94,2
"19803","69e26ee67785f8","squad-fpp",1417,29,31,93,4
"19804","69e627c60f36a8","squad-fpp",1384,27,29,96,3
"19805","69ea8c7f07db1e","solo-fpp",1378,96,99,99,1
"19806","69eb5db1d6dfad","duo-fpp",1826,47,50,99,2
"19807","69eba9463497c1","duo",1836,47,49,96,2
"19808","69ec2c47d1bb22","squad-fpp",1386,27,28,97,4
"19809","69ec9bcc30a473","squad-fpp",1105,28,30,96,4
"19810","69eff80aa190eb","squad-fpp",1387,26,29,98,4
"19811","69f13e1d28ee28","duo-fpp",1777,46,47,93,2
"19812","69f1f8feb8fef7","squad-fpp",1294,30,30,95,3
"19813","69f20038fadf53","duo-fpp",1348,49,50,100,2
"19814","69f29c27e5d6bc","squad-fpp",1315,29,29,98,4
"19815","69f3c8b9d8d5eb","squad",1428,26,27,96,4
"19816","69f3d930f73cec","squad-fpp",1257,27,28,93,3
"19817","69f4b680d98a57","squad-fpp",1314,31,31,95,4
"19818","69f854bbfdf3a2","duo",1359,46,49,96,2
"19819","69f925c0c8ce7f","squad-fpp",1385,25,29,97,3
"19820","69f9ea74b41eae","squad-fpp",1333,27,27,94,4
"19821","69fd2fae9374c4","duo-fpp",1349,46,49,95,2
"19822","6a02d35929984a","squad-fpp",1774,25,25,85,4
"19823","6a0302b115ce09","duo-fpp",1380,41,44,86,2
"19824","6a034f76f88ffd","squad-fpp",1820,26,28,95,4
"19825","6a03e1f65d530f","squad-fpp",1707,28,28,96,4
"19826","6a0450976aef45","squad",1868,23,26,84,4
"19827","6a0465af149ba7","duo-fpp",1884,20,22,43,2
"19828","6a05d5b86004c9","squad-fpp",1787,29,29,98,3
"19829","6a07663858ae9f","squad",1913,26,28,100,4
"19830","6a07a04dcc9fac","squad",1439,25,28,94,4
"19831","6a08d6b0683ce1","squad-fpp",1720,27,27,95,4
"19832","6a0a1b7277c093","duo-fpp",1377,47,49,98,2
"19833","6a0bdc0d213593","squad-fpp",1367,30,30,97,3
"19834","6a0c754b148141","squad-fpp",1318,27,29,98,3
"19835","6a0d36b8c686a8","squad-fpp",1432,24,25,94,4
"19836","6a0dcb72e8729e","squad-fpp",1918,28,28,100,3
"19837","6a0e925b715c6c","solo-fpp",1284,97,99,99,1
"19838","6a0f77d88e4d17","squad-fpp",1787,25,27,93,4
"19839","6a1191a10dae71","duo",1810,39,45,87,2
"19840","6a144a72f9c367","duo-fpp",1457,47,49,96,2
"19841","6a146669c2d465","solo",1961,96,98,98,1
"19842","6a14b126d7d955","squad-fpp",1350,30,30,96,4
"19843","6a1707d7cd1a31","solo-fpp",1376,95,97,97,1
"19844","6a1b7c70ab7185","solo-fpp",1381,93,95,95,1
"19845","6a1c4b0a5a559f","duo-fpp",1295,47,49,97,2
"19846","6a1d5877928284","duo-fpp",1885,46,46,92,2
"19847","6a1e2b9f01ee8d","squad",1869,27,27,96,4
"19848","6a1eaf22b741f0","duo-fpp",1293,46,47,93,2
"19849","6a1fd52a25363d","squad-fpp",1775,29,30,97,4
"19850","6a202fb43ef790","squad",1312,28,28,94,4
"19851","6a24a3a260e5b9","duo-fpp",1384,44,47,90,2
"19852","6a25d094661d1a","squad-fpp",1464,27,30,95,4
"19853","6a28e4c9def7d0","squad",1772,25,29,90,4
"19854","6a2d6df57cd63e","squad-fpp",1850,28,28,94,4
"19855","6a2fae8ab52bf4","solo-fpp",1411,97,98,98,1
"19856","6a2fcb6af98567","normal-squad-fpp",1940,16,16,61,4
"19857","6a317beb2a70f8","duo",1870,42,47,93,2
"19858","6a331f5f29ad25","squad-fpp",1914,27,29,96,4
"19859","6a34d8243ea7a8","duo-fpp",1888,47,50,99,2
"19860","6a36ccac3127cc","duo-fpp",1470,40,43,84,2
"19861","6a3905e0c63077","squad",1747,27,28,96,4
"19862","6a3980963ae9c2","squad-fpp",1367,29,29,100,4
"19863","6a3d069add6b23","duo-fpp",1898,40,41,80,2
"19864","6a3ebaada93b03","duo-fpp",1403,45,48,95,2
"19865","6a3f37a283e641","squad-fpp",1325,29,31,97,4
"19866","6a3fbb34bfd571","squad",1394,27,28,92,4
"19867","6a43718584dc94","squad-fpp",1428,29,30,96,4
"19868","6a4509fa2a7785","squad",1362,27,27,95,4
"19869","6a45ae19f2dec0","duo-fpp",1366,47,49,96,2
"19870","6a46d5cb972720","duo",1812,48,48,96,2
"19871","6a48597f06b43a","squad",1906,27,27,99,3
"19872","6a49e5aea068d0","duo",1465,46,47,92,2
"19873","6a4bd7b27d3fee","squad",1135,6,7,18,4
"19874","6a4dd65cde4261","squad",1392,24,24,91,4
"19875","6a4ecf254f6f07","squad-fpp",1302,30,31,99,3
"19876","6a4f0d61e5759f","squad-fpp",1402,28,28,93,3
"19877","6a50685c593f7d","squad-fpp",1886,28,30,98,4
"19878","6a506e556762b8","duo",1915,47,50,98,2
"19879","6a50bef01486b7","solo-fpp",1449,99,100,100,1
"19880","6a510341deace0","squad-fpp",1379,25,27,85,3
"19881","6a51fc423eb586","duo-fpp",1875,45,48,95,2
"19882","6a55dea7021280","squad-fpp",1784,27,28,96,4
"19883","6a560e1f25e018","duo-fpp",1400,49,50,98,2
"19884","6a594622c77431","duo",1805,45,48,93,2
"19885","6a597bd7e23b70","squad-fpp",1784,25,27,95,4
"19886","6a5a70edbd37f8","duo-fpp",1345,46,49,97,2
"19887","6a5b5e1c93a09f","duo-fpp",1365,47,49,97,2
"19888","6a5c39feef6a07","duo",1466,43,47,88,2
"19889","6a5d5b1e3cb9de","duo",1438,47,49,97,2
"19890","6a5ffd0679b3a0","squad-fpp",1339,25,26,95,4
"19891","6a625dcaf31030","duo-fpp",1340,46,49,98,2
"19892","6a639c410ee2a7","squad-fpp",1370,31,31,99,3
"19893","6a63ea06b95920","duo-fpp",1410,47,49,98,2
"19894","6a646d26225c2d","flaretpp",1944,23,24,89,4
"19895","6a6763e8e34571","squad-fpp",1384,25,28,92,3
"19896","6a69abe31d3c68","squad-fpp",1915,23,25,87,3
"19897","6a6a5b00ade09c","solo-fpp",1896,92,95,95,1
"19898","6a6a7081ccdd43","squad-fpp",1869,27,27,95,4
"19899","6a6ad08fa51b29","squad-fpp",1526,25,28,96,3
"19900","6a6b7904629433","squad-fpp",1851,28,29,97,4
"19901","6a6bdba11f4f2b","duo-fpp",2189,47,48,96,1
"19902","6a6e84f3764059","squad-fpp",1423,28,29,100,3
"19903","6a6e97a84f8863","squad-fpp",1297,26,26,96,4
"19904","6a70bf909ee41d","squad-fpp",1857,29,30,95,3
"19905","6a71bb52e94685","squad",1867,27,28,99,3
"19906","6a7461a0e66d32","duo",1913,47,48,95,2
"19907","6a748d4a4774ca","squad-fpp",1365,27,28,93,3
"19908","6a75238b6b3525","squad-fpp",1863,27,28,95,3
"19909","6a7905a523f520","squad-fpp",1343,28,28,98,3
"19910","6a7a39d484407b","solo-fpp",1342,95,99,99,1
"19911","6a7ce529d18ea8","squad-fpp",1351,29,29,98,4
"19912","6a7d8bd24ce4a6","squad",1855,24,24,91,4
"19913","6a7daa5e6f3182","duo",1916,47,47,93,2
"19914","6a7e4d8072fdf4","squad-fpp",1788,26,27,89,3
"19915","6a8210d28a06af","duo-fpp",1382,47,48,95,2
"19916","6a83cfc8b45c12","squad-fpp",1176,27,29,97,4
"19917","6a86f775004269","solo",1808,2,19,19,3
"19918","6a87164ebb2325","squad-fpp",1401,32,32,99,3
"19919","6a87231ba2e73e","squad-fpp",1827,27,27,97,4
"19920","6a8867e1d9fdd1","solo-fpp",1419,94,95,95,1
"19921","6a88fd55179e1f","duo",1365,45,48,95,2
"19922","6a8b3dfa00df44","squad-fpp",1457,29,29,100,4
"19923","6a8d10096f9f0b","solo-fpp",1199,25,25,25,1
"19924","6a8d674e626ec0","squad-fpp",1901,27,27,95,4
"19925","6a8dc356243547","squad-fpp",1788,29,30,94,3
"19926","6a95bcc1d4a92e","duo-fpp",1282,43,43,86,2
"19927","6a95dc7f14c28c","squad",1185,26,26,97,3
"19928","6a9960d7510cd8","solo-fpp",1321,97,98,98,1
"19929","6a9c465b51ff53","solo-fpp",1405,94,95,95,1
"19930","6aa0af7c3acb40","squad-fpp",1974,27,27,94,3
"19931","6aa13dde298ccb","squad-fpp",1353,31,31,94,3
"19932","6aa3a0c2c301eb","duo",1956,43,46,89,2
"19933","6aa4bba39ecb52","solo",1357,92,97,97,1
"19934","6aa70d9104ccab","solo-fpp",1279,90,96,96,1
"19935","6aa73248bfa591","solo-fpp",1424,91,94,94,1
"19936","6aa7487b04f06a","duo-fpp",1375,49,49,98,2
"19937","6aa8da915064a7","solo",1931,76,91,91,1
"19938","6aaa1b589fa42b","duo-fpp",1326,47,49,97,2
"19939","6aaa3937146097","solo",1920,96,98,98,1
"19940","6aaaf440b549ac","duo-fpp",1383,45,45,90,1
"19941","6aabb5b161d88c","squad-fpp",1471,29,29,95,3
"19942","6aac80efa607ca","squad-fpp",1875,30,30,89,4
"19943","6aad2e95eae94e","squad-fpp",1566,31,31,91,2
"19944","6aadc8937fe1b3","duo-fpp",1900,47,49,95,2
"19945","6aadce66992106","squad-fpp",1286,31,31,98,4
"19946","6ab1a55195e63e","duo",1394,49,50,99,2
"19947","6ab1b2d296d371","duo-fpp",1837,47,49,96,2
"19948","6ab60c44b12e98","squad",1852,28,28,96,4
"19949","6ab649b56646bc","squad-fpp",1325,28,28,100,3
"19950","6ab8629c1849da","squad-fpp",1435,28,30,95,4
"19951","6abae5e9baeaf6","squad",1388,27,27,97,3
"19952","6abae63f2c8cd9","normal-squad-fpp",816,6,6,50,10
"19953","6abca6647b83e4","squad-fpp",1777,23,27,90,3
"19954","6abe999ecb193c","solo-fpp",1400,89,94,94,1
"19955","6ac05bee5a67f0","squad-fpp",1408,28,29,93,3
"19956","6ac2d62869f575","solo-fpp",1819,95,97,97,1
"19957","6ac460eeeb059d","solo-fpp",1342,98,98,98,1
"19958","6ac5cbabced987","solo-fpp",1433,94,99,99,1
"19959","6ac678bff17bbc","squad-fpp",1898,26,27,93,4
"19960","6ac69174f9ce0e","solo-fpp",1476,95,97,97,1
"19961","6ac71ca4708354","squad-fpp",1416,30,30,94,3
"19962","6ac92fb28c8101","squad-fpp",1852,31,31,99,4
"19963","6ac9685243ff17","squad-fpp",1340,27,28,94,4
"19964","6aca08a5663604","duo-fpp",1440,45,48,94,2
"19965","6acb04fc47a34c","normal-duo-fpp",1999,31,31,59,2
"19966","6ace251c9fa03d","duo-fpp",1433,45,49,95,2
"19967","6acf82efe8ac0a","duo-fpp",1827,44,47,93,2
"19968","6ad0107c63bfe8","solo-fpp",1832,92,97,97,1
"19969","6ad0d79603d09e","squad-fpp",1353,27,29,95,4
"19970","6ad11f1426b920","duo-fpp",1811,43,47,94,2
"19971","6ad17eaeaa1c8d","squad",1480,28,28,93,4
"19972","6ad18cd5bdb2f0","duo-fpp",1819,46,48,95,2
"19973","6ad4198e6d80d5","squad",1819,27,28,91,2
"19974","6ad46fd80b4da9","squad-fpp",1829,25,28,89,3
"19975","6ad50b6a2a7e1d","squad-fpp",1348,28,29,92,2
"19976","6ad52ac8012333","squad-fpp",1854,28,29,94,4
"19977","6ad5314155ebaf","solo",1384,95,96,96,1
"19978","6ad5b36caf7f9f","solo-fpp",1343,95,97,97,1
"19979","6ad5ba6813b9a1","duo-fpp",1451,48,50,99,2
"19980","6ad7eecb6b160e","squad-fpp",1918,26,27,92,4
"19981","6ad80f7f0d5a38","solo",1447,90,92,92,1
"19982","6ad8c3edcb6612","duo",1420,46,48,94,2
"19983","6ad8eccda6ec25","duo",1182,47,48,94,2
"19984","6ad91133745fa7","squad-fpp",1266,28,28,99,4
"19985","6ad98dfb9d9963","duo-fpp",2011,47,49,96,2
"19986","6ada8365e6b01e","squad",1380,26,26,88,3
"19987","6ade309fe55843","squad-fpp",1803,27,28,95,4
"19988","6ade71b6aca877","squad-fpp",1323,26,27,98,3
"19989","6adf78d1b19fea","squad-fpp",1469,26,28,92,4
"19990","6ae1c22b209e7e","squad",1831,27,27,93,3
"19991","6ae34293cf4b91","solo",2199,93,97,97,1
"19992","6ae3d30ddb5ee1","squad-fpp",1274,25,28,96,4
"19993","6ae425fb76b42f","solo",1457,94,97,97,1
"19994","6ae4d24198f92e","squad",1901,27,28,98,4
"19995","6ae60741394ad5","squad",1959,28,28,99,3
"19996","6ae6800c2e3f92","solo-fpp",1869,93,94,94,1
"19997","6ae6f13fe26827","squad",1889,27,28,96,4
"19998","6ae7274a61bee0","solo-fpp",1413,95,99,99,1
"19999","6ae7ff5b414ace","solo-fpp",1820,90,93,93,1
"20000","6aeb057d233272","duo-fpp",1846,45,46,91,2
"20001","6aedd3ff28c057","squad-fpp",1331,30,31,93,4
"20002","6aedd9349dd85a","squad",1811,26,27,94,4
"20003","6af103688f3af2","duo-fpp",1771,42,44,88,2
"20004","6af16e2ff70684","squad-fpp",1377,28,29,97,3
"20005","6af20e7806de88","duo-fpp",1405,47,49,97,2
"20006","6af2efa9aab7a5","squad-fpp",1928,23,26,85,3
"20007","6af3975fb2783a","squad-fpp",1302,29,29,97,4
"20008","6af474c64b3ad9","squad-fpp",1456,27,27,92,1
"20009","6af743d0685578","squad-fpp",1870,28,30,98,4
"20010","6af8c26be4a5d7","squad-fpp",1403,29,30,98,3
"20011","6af8d9c20ab209","squad-fpp",1875,30,30,98,4
"20012","6afc4c105ace3c","squad-fpp",1433,28,30,99,3
"20013","6afdb6fd6673e2","squad-fpp",1345,29,29,96,2
"20014","6b022ce8599308","solo-fpp",1433,93,96,96,1
"20015","6b045b4c58e3d5","squad",1432,26,27,98,3
"20016","6b06a99f4528b0","squad-fpp",1361,30,30,96,3
"20017","6b06e273656444","solo-fpp",1378,95,99,99,1
"20018","6b09a389e6f485","squad-fpp",1366,29,29,96,2
"20019","6b09d5f6f5964f","duo-fpp",1309,49,50,100,2
"20020","6b0a56fdedc5e3","solo-fpp",1872,90,93,93,1
"20021","6b145e65f6fd9a","solo-fpp",1982,90,93,93,1
"20022","6b15cbbee4383b","solo-fpp",1980,95,96,96,1
"20023","6b15eea029b965","solo",1374,84,86,86,1
"20024","6b15f88479af0d","squad",1399,28,28,98,4
"20025","6b173ef552d009","squad-fpp",1366,27,30,95,2
"20026","6b17937aa52498","duo-fpp",1395,47,48,95,2
"20027","6b19034c2f797d","duo-fpp",1872,42,48,94,2
"20028","6b1974d104715f","squad-fpp",1789,28,28,98,4
"20029","6b1b6e374843f1","solo-fpp",1343,94,97,97,1
"20030","6b1e55c77a8374","squad",1968,23,23,84,4
"20031","6b23af48245261","squad-fpp",1376,27,27,97,4
"20032","6b23f5a293ee80","squad",1349,27,28,99,4
"20033","6b24daa07a0744","squad-fpp",1300,24,26,92,4
"20034","6b26bc493a8012","squad-fpp",1309,28,28,98,4
"20035","6b286a217c87d6","squad-fpp",1182,27,28,97,4
"20036","6b28f53923efd2","squad-fpp",1267,27,29,98,3
"20037","6b2a88f1a71206","solo-fpp",1866,91,93,93,1
"20038","6b2b3f92047d43","duo-fpp",1384,45,45,90,1
"20039","6b2b989d931cfb","duo-fpp",1847,42,43,86,2
"20040","6b2c8fc22cb6e4","duo-fpp",1373,42,48,93,2
"20041","6b2d4a8aa584f5","squad-fpp",1892,25,28,98,3
"20042","6b33373e5e0898","solo-fpp",1843,85,89,89,1
"20043","6b35cf7608e6bf","duo-fpp",1959,40,41,81,2
"20044","6b3726ed9c8cd3","squad",1311,25,26,96,4
"20045","6b3783aeed40dc","squad-fpp",1803,31,31,91,3
"20046","6b39e5cf9a93d2","solo-fpp",1408,90,91,91,1
"20047","6b3c15eba7dd6b","squad-fpp",1393,26,26,96,4
"20048","6b3d7715740645","squad",1424,27,28,95,4
"20049","6b3d9e7b3bc05f","duo",1385,48,49,97,2
"20050","6b3dcaca99e26e","duo-fpp",1393,46,48,95,2
"20051","6b40410be908eb","solo",1808,2,18,18,4
"20052","6b43bcf050fba7","solo-fpp",1847,92,95,95,1
"20053","6b44d0d9fb6a81","squad-fpp",1691,27,27,96,4
"20054","6b455537fe9388","duo-fpp",1828,48,48,96,2
"20055","6b462947cefd01","duo",1383,42,44,87,2
"20056","6b47c54fae4d6d","duo-fpp",1264,48,49,98,2
"20057","6b483d35621164","solo-fpp",1371,99,99,99,1
"20058","6b497d284a3c9a","duo-fpp",1414,47,49,97,2
"20059","6b4bbcc55d9a31","squad",1451,23,27,92,4
"20060","6b4bf0ad74ea16","duo-fpp",1405,46,49,97,2
"20061","6b4deb984dda7f","duo",1406,50,50,98,2
"20062","6b4ed983467f00","squad",1338,28,28,98,4
"20063","6b50e650cd0023","duo",1323,46,47,94,2
"20064","6b52be36ff148b","duo-fpp",1321,47,48,94,2
"20065","6b5304bba4791d","squad-fpp",1510,25,29,99,3
"20066","6b53a6d21a41bb","squad-fpp",1390,31,32,98,4
"20067","6b5584519ebd34","duo-fpp",1400,48,49,98,2
"20068","6b5b88b3feca45","duo-fpp",1328,46,49,97,2
"20069","6b5bf791cc2532","squad",1835,25,27,86,3
"20070","6b5ec3f3d711a2","squad-fpp",1344,27,29,94,3
"20071","6b614da8ed2a5e","squad-fpp",1340,32,32,93,4
"20072","6b63d26d27eb75","solo-fpp",1337,91,97,97,1
"20073","6b69a334a1384a","duo-fpp",1556,46,48,96,2
"20074","6b6d1361476045","squad-fpp",1378,15,16,48,3
"20075","6b6da39d6c5de0","duo-fpp",1769,46,46,92,2
"20076","6b6dcd59072070","squad-fpp",1261,27,27,99,4
"20077","6b6df7b82bf647","squad-fpp",1412,30,30,100,4
"20078","6b6ffe658407d5","squad-fpp",1320,25,27,93,3
"20079","6b70df0e5495db","squad-fpp",1268,27,28,98,4
"20080","6b70e9edfa367f","squad",1873,24,26,99,4
"20081","6b716fde0f8f30","solo-fpp",1360,93,95,95,1
"20082","6b71d3ae0460d4","duo-fpp",1353,49,49,97,2
"20083","6b75715100a9d0","squad-fpp",1313,28,29,93,3
"20084","6b75805c5310da","squad-fpp",1956,28,30,97,3
"20085","6b769bea2f3628","squad-fpp",1478,29,29,100,3
"20086","6b76a8e98c3bd6","duo-fpp",1798,45,48,94,2
"20087","6b7977f1005ae8","squad",1450,30,30,94,4
"20088","6b7992b3708089","squad",1368,28,28,93,4
"20089","6b7c79b10aba68","duo-fpp",1354,46,49,96,2
"20090","6b7cd73dfc55f6","squad-fpp",1759,29,29,94,4
"20091","6b7d20fd3de811","squad-fpp",1262,29,30,95,4
"20092","6b7d8384f385b5","squad-fpp",1372,25,26,91,4
"20093","6b7e5ada824e5d","solo-fpp",1771,95,97,97,1
"20094","6b7f2b8fdf902a","squad-fpp",1858,19,19,65,2
"20095","6b7f5ab052e341","duo-fpp",1796,47,48,94,2
"20096","6b8192bd8979f0","normal-squad-fpp",1928,15,15,59,4
"20097","6b81d5451e27ac","squad-fpp",1862,26,28,98,4
"20098","6b85cc3a431e06","squad-fpp",1771,29,29,97,3
"20099","6b86bead0038c8","squad",1878,26,26,95,4
"20100","6b88a5f16c7323","solo-fpp",1370,96,97,97,1
"20101","6b8926a1032497","squad",1325,26,27,92,4
"20102","6b8d238f1fdcd7","solo",1302,14,14,14,1
"20103","6b8da240de995c","squad-fpp",1426,23,25,88,3
"20104","6b8e49eb5fa431","solo-fpp",1256,89,94,94,1
"20105","6b8f35ac37d8aa","squad-fpp",1911,27,28,96,2
"20106","6b900f95b758fd","squad-fpp",1812,27,28,91,4
"20107","6b901ce805f0c4","solo-fpp",1884,89,95,95,1
"20108","6b921c82aae66d","duo",1928,43,47,92,2
"20109","6b94189eca70b9","duo-fpp",1370,45,46,91,2
"20110","6b95167e25b770","duo-fpp",1210,47,48,94,2
"20111","6b9705a43aa673","duo-fpp",1822,45,48,95,2
"20112","6b978531b02785","duo-fpp",1414,48,49,97,2
"20113","6b99e94047680e","solo-fpp",1886,91,95,95,1
"20114","6b9acd66007d2a","duo-fpp",1955,47,48,95,2
"20115","6b9dcc6357704c","duo-fpp",1412,46,49,98,2
"20116","6b9ed7083a19a2","squad-fpp",1823,25,26,95,4
"20117","6ba05f0a51b6b6","solo",1845,90,95,95,1
"20118","6ba0da15916938","solo-fpp",1355,93,94,94,1
"20119","6ba13ce3551daa","duo",1382,44,47,94,2
"20120","6ba188c56b9ae6","solo-fpp",1975,94,97,97,1
"20121","6ba1d51b7541bb","squad-fpp",1290,23,26,89,4
"20122","6ba2fae5977a27","duo-fpp",1717,46,48,96,2
"20123","6ba4a9b99f0dce","duo-fpp",1431,48,50,99,2
"20124","6ba76ec1b9ca72","squad",1360,28,29,97,4
"20125","6ba7bbc5a8feea","squad-fpp",1380,31,32,95,4
"20126","6ba9029180c73e","solo-fpp",1335,96,96,96,1
"20127","6ba955ee0b32bf","squad-fpp",1831,27,27,98,3
"20128","6baa7336c208d7","squad",1904,28,28,90,4
"20129","6baa8400f3dfc1","duo",1386,45,46,91,2
"20130","6baa9e67558fcf","duo-fpp",1753,48,49,97,2
"20131","6badffb0a0795c","squad-fpp",1824,30,30,95,3
"20132","6baf8874cc7fa8","squad-fpp",1715,29,29,99,4
"20133","6bb04cf7e4c122","duo",1808,45,46,91,2
"20134","6bb05ced7f8e66","solo",1418,76,92,92,1
"20135","6bb08be154ed91","duo-fpp",1936,44,46,90,2
"20136","6bb4020bbf72d7","squad-fpp",1396,28,29,97,3
"20137","6bb84b20bb6e9c","solo",1450,89,91,91,1
"20138","6bbc2e510a093c","squad",1415,28,29,93,3
"20139","6bbc5570b6e808","squad-fpp",1359,27,27,84,4
"20140","6bbf40d16c7047","squad-fpp",1378,25,28,98,3
"20141","6bc2ef50be3bbc","solo",1808,2,19,19,4
"20142","6bc4533bcfa075","solo-fpp",1894,92,93,93,1
"20143","6bc71df7f5fcba","normal-squad-fpp",769,8,8,52,7
"20144","6bc84f9ade1041","solo",1745,1,18,18,0
"20145","6bc87470793854","duo-fpp",1530,48,49,97,2
"20146","6bc8b76baaa20b","duo-fpp",1391,48,50,98,2
"20147","6bca32bf164ffe","duo",1898,46,48,93,2
"20148","6bca537f5f8711","solo",1383,91,94,94,1
"20149","6bcc58e0d626c3","duo-fpp",1302,19,20,40,2
"20150","6bce38956bec3d","squad-fpp",1333,29,29,100,4
"20151","6bce971e22164e","solo-fpp",1385,91,92,92,1
"20152","6bcf06d055b713","solo",1363,78,91,91,1
"20153","6bcfb2c1033517","squad-fpp",1805,26,27,98,1
"20154","6bd067d34ad804","squad-fpp",1943,28,28,96,2
"20155","6bd31a4908d124","squad-fpp",1299,29,29,91,3
"20156","6bd5d5bb9a6a6f","squad-fpp",1376,28,28,94,4
"20157","6bd6c7fcbdecd0","squad-fpp",1337,29,30,95,3
"20158","6bde694ad15d16","duo-fpp",1438,49,50,99,2
"20159","6be1179411e170","duo-fpp",1952,46,48,93,2
"20160","6be356a274eb6a","solo-fpp",1373,96,98,98,1
"20161","6be417c6e1b0fc","squad",1875,22,27,91,4
"20162","6be4b6d04d9907","squad-fpp",1770,22,28,95,4
"20163","6be6e7e8142ac5","duo-fpp",1348,49,50,99,2
"20164","6be82cd92ff9b2","duo-fpp",1470,44,46,90,2
"20165","6be9fa6e736927","squad-fpp",1314,27,27,91,4
"20166","6bea6fa216ace9","squad-fpp",1380,28,30,91,4
"20167","6becea10ec8a17","squad-fpp",1760,30,30,97,4
"20168","6bedeee1f4bf1e","solo-fpp",1411,98,98,98,1
"20169","6bee50f99f17d2","duo-fpp",1358,48,50,98,2
"20170","6bef464d38146c","squad",1866,30,30,99,4
"20171","6befff2e263537","squad-fpp",1377,29,29,96,4
"20172","6bf647ecee30da","normal-squad-fpp",833,13,13,93,8
"20173","6bf9f96de6c7de","duo-fpp",1407,42,45,89,2
"20174","6bfa7a3811df25","squad-fpp",1318,31,31,96,3
"20175","6bfc66817f19c5","squad-fpp",1824,29,31,98,4
"20176","6bfec88bac1499","duo-fpp",1375,46,49,96,2
"20177","6bfedc84de9a4d","squad",1899,27,28,97,3
"20178","6c03665c6d0c87","solo-fpp",1374,93,93,93,1
"20179","6c03e0e8023ba2","solo-fpp",1955,97,98,98,1
"20180","6c060339ab9c1d","squad",1352,29,29,99,4
"20181","6c07103a743a28","solo-fpp",1431,97,99,99,1
"20182","6c073fdfa72d08","duo-fpp",1405,44,45,90,2
"20183","6c09165be53937","squad-fpp",1979,25,26,91,4
"20184","6c0a11d108259e","squad-fpp",1356,29,29,97,3
"20185","6c0dcb528a53a6","squad-fpp",1815,28,30,92,4
"20186","6c0fd9652a0d5e","duo-fpp",1663,46,48,96,2
"20187","6c109e04e1479e","squad",1858,28,29,95,4
"20188","6c142e6f8317e7","squad-fpp",1368,25,25,87,4
"20189","6c15af7b7762f0","squad-fpp",1768,28,29,99,4
"20190","6c179602e43ffd","squad-fpp",1367,29,30,93,4
"20191","6c17e44744346f","duo-fpp",1437,46,48,95,2
"20192","6c180b4da23966","squad-fpp",1276,25,27,92,3
"20193","6c189bffeccd33","solo-fpp",1924,94,96,96,1
"20194","6c19e00ac4a75c","solo",1900,78,93,93,1
"20195","6c1a3a4ac1f377","duo",1439,49,49,97,2
"20196","6c1c217de1a965","squad",1391,25,28,98,4
"20197","6c1d88ce6970cc","duo",1267,49,49,98,2
"20198","6c1e7851bd20a6","squad-fpp",1799,27,28,94,2
"20199","6c202c78e0a065","squad-fpp",1478,29,30,91,3
"20200","6c23310eb4a4aa","squad-fpp",1762,28,29,96,4
"20201","6c23347d043c95","squad",1840,28,28,93,3
"20202","6c2476a5c9c7b6","solo-fpp",1823,90,95,95,1
"20203","6c248175059393","squad-fpp",1266,27,29,90,3
"20204","6c24ed23a3e4ce","squad-fpp",1701,28,28,94,4
"20205","6c25cfdc10299c","squad-fpp",1357,28,28,97,4
"20206","6c25f9f05c046a","duo-fpp",1292,46,49,97,2
"20207","6c291f138eab68","squad-fpp",1920,28,28,93,4
"20208","6c2a0b154922c5","squad-fpp",1283,27,28,97,4
"20209","6c2b485d728546","duo",1979,46,49,96,2
"20210","6c2b686a455e3a","duo-fpp",1336,49,49,97,2
"20211","6c2bdc9a6c5877","duo-fpp",1894,47,49,98,2
"20212","6c2c77eb692b41","duo-fpp",2010,43,45,88,2
"20213","6c2c831dca1c69","duo",1903,44,46,91,2
"20214","6c2c8d9f8d5fb6","squad",1383,24,25,92,4
"20215","6c2f25de3d9314","duo",1773,46,49,96,2
"20216","6c31423373dc2b","duo-fpp",1866,46,48,94,2
"20217","6c3272bc52c4fd","squad",1374,29,29,99,4
"20218","6c329d18ca2b4e","squad-fpp",1390,28,29,98,4
"20219","6c35a1176e15f1","solo",1899,92,96,96,1
"20220","6c388bf4a2df9a","squad-fpp",1852,29,29,97,3
"20221","6c38c4433dacdf","duo-fpp",1932,18,19,35,2
"20222","6c3a317aa5b4cc","squad",1377,26,27,88,4
